userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_content,sentiment,polarity
A Google user,Aplikasi yg bagus dan bermanfaat bagi pelanggan Shell,5,0,1.0.5(18),2022-02-14 19:10:28,,,1.0.5(18),aplikasi yg bagus dan bermanfaat bagi pelanggan shell,Neutral,0.0
A Google user,"Easy to use, logical flow",5,1,1.0.5(18),2022-02-14 07:50:20,,,1.0.5(18),easy to use logical flow,Positive,0.3416666666666667
A Google user,Good,5,0,1.0.5(18),2022-02-11 18:26:14,,,1.0.5(18),good,Positive,0.7
A Google user,Gampang,5,0,1.0.5(18),2022-02-11 09:24:31,,,1.0.5(18),gampang,Neutral,0.0
A Google user,Nice and helpful,5,1,1.0.5(18),2022-02-11 03:37:50,,,1.0.5(18),nice and helpful,Positive,0.6
A Google user,Happy with service,5,0,1.0.5(18),2022-02-11 00:38:17,,,1.0.5(18),happy with service,Positive,0.8
A Google user,Keren ..mudahkan pencarian tempat isi,5,0,1.0.5(18),2022-02-09 17:06:38,,,1.0.5(18),keren mudahkan pencarian tempat isi,Neutral,0.0
A Google user,I am happy at rajahmundry as the outlets respond to me and coaporate each other happy with their service,5,0,1.0.5(18),2022-02-09 15:52:00,,,1.0.5(18),i am happy at rajahmundry as the outlets respond to me and coaporate each other happy with their service,Positive,0.4916666666666667
A Google user,Nice,5,0,,2022-02-09 13:30:40,,,,nice,Positive,0.6
A Google user,nice,5,0,1.0.5(18),2022-02-09 12:56:18,,,1.0.5(18),nice,Positive,0.6
A Google user,nice,5,0,1.0.5(18),2022-02-05 17:38:36,,,1.0.5(18),nice,Positive,0.6
A Google user,Good,5,0,1.0.5(18),2022-02-05 14:07:00,,,1.0.5(18),good,Positive,0.7
A Google user,Great,5,0,1.0.5(18),2022-02-05 09:54:49,,,1.0.5(18),great,Positive,0.8
A Google user,Very good,5,0,1.0.5(18),2022-02-04 13:25:02,,,1.0.5(18),very good,Positive,0.9099999999999999
A Google user,"One of the best app and reward program available within the Fuel chains in India. With this App, you would get surprise offers and you can redeem your points against any items at SHELL. Best features are - you can choose to apply the offers which you want to apply in that transaction.",5,1,1.0.5(18),2022-02-04 11:39:19,,,1.0.5(18),one of the best app and reward program available within the fuel chains in india with this app you would get surprise offers and you can redeem your points against any items at shell best features are you can choose to apply the offers which you want to apply in that transaction,Positive,0.52
A Google user,Excellent,5,0,,2022-02-03 23:46:08,,,,excellent,Positive,1.0
A Google user,Very good one,5,0,1.0.5(18),2022-02-03 23:15:34,,,1.0.5(18),very good one,Positive,0.9099999999999999
A Google user,So Easy,5,0,1.0.5(18),2022-02-03 09:22:30,,,1.0.5(18),so easy,Positive,0.43333333333333335
A Google user,"Nice UI UX, easy to use and much Promo",5,0,1.0.5(18),2022-02-02 14:12:44,,,1.0.5(18),nice ui ux easy to use and much promo,Positive,0.41111111111111104
A Google user,Good experience,5,0,1.0.5(18),2022-02-01 19:45:50,,,1.0.5(18),good experience,Positive,0.7
A Google user,VERY NICE,5,0,1.0.5(18),2022-02-01 10:25:48,,,1.0.5(18),very nice,Positive,0.78
A Google user,Nice petrol,5,0,,2022-01-30 17:39:57,,,,nice petrol,Positive,0.6
A Google user,Good App,5,0,1.0.5(18),2022-01-30 00:03:39,,,1.0.5(18),good app,Positive,0.7
A Google user,Good,5,0,1.0.5(18),2022-01-28 18:15:08,,,1.0.5(18),good,Positive,0.7
A Google user,Convenience app yet useful,5,0,1.0.5(18),2022-01-28 09:02:18,,,1.0.5(18),convenience app yet useful,Positive,0.3
A Google user,Good service 👍👍,5,0,1.0.5(18),2022-01-27 14:18:55,,,1.0.5(18),good service,Positive,0.7
A Google user,Ok,5,0,1.0.5(18),2022-01-27 13:18:35,,,1.0.5(18),ok,Positive,0.5
A Google user,Good,5,0,1.0.4(17),2022-01-26 20:24:56,,,1.0.4(17),good,Positive,0.7
A Google user,Great,5,0,1.0.5(18),2022-01-26 18:49:43,,,1.0.5(18),great,Positive,0.8
A Google user,Very good,5,0,1.0.5(18),2022-01-25 16:02:56,,,1.0.5(18),very good,Positive,0.9099999999999999
A Google user,Nice❤️❤️,5,0,1.0.5(18),2022-01-25 14:32:48,,,1.0.5(18),nice,Positive,0.6
A Google user,Ok,5,0,1.0.5(18),2022-01-24 13:02:24,,,1.0.5(18),ok,Positive,0.5
A Google user,Good fuel good working castamer response,5,0,1.0.5(18),2022-01-21 03:54:15,,,1.0.5(18),good fuel good working castamer response,Positive,0.7
A Google user,Super 👌,5,0,1.0.5(18),2022-01-20 08:25:16,,,1.0.5(18),super,Positive,0.3333333333333333
A Google user,Good app,5,0,1.0.5(18),2022-01-19 11:09:20,,,1.0.5(18),good app,Positive,0.7
A Google user,Been better,5,0,1.0.5(18),2022-01-19 07:59:29,,,1.0.5(18),been better,Positive,0.5
A Google user,I HAVE EXPERIENCING SINCE 2007 FROM DR RAJKUMAR ROAD AND SINCE 2013 MEKRI CIRCLE IN BOTH BUNK I REALLY SATISFIED ONLY DR RAJKUMAR ROAD SO I GIVE POINTS ONLY TO DR RAJKUMAR ROAD,5,0,1.0.5(18),2022-01-17 21:08:40,,,1.0.5(18),i have experiencing since from dr rajkumar road and since mekri circle in both bunk i really satisfied only dr rajkumar road so i give points only to dr rajkumar road,Positive,0.16666666666666666
A Google user,Nice,5,0,1.0.5(18),2022-01-16 19:05:58,,,1.0.5(18),nice,Positive,0.6
A Google user,Ok,5,0,1.0.5(18),2022-01-16 09:33:03,,,1.0.5(18),ok,Positive,0.5
A Google user,Good,5,0,1.0.5(18),2022-01-15 15:32:45,,,1.0.5(18),good,Positive,0.7
A Google user,Good,5,0,1.0.5(18),2022-01-15 11:12:09,,,1.0.5(18),good,Positive,0.7
A Google user,Super Diesel,5,0,,2022-01-14 20:10:08,,,,super diesel,Positive,0.3333333333333333
A Google user,Love it,5,0,1.0.5(18),2022-01-14 17:16:08,,,1.0.5(18),love it,Positive,0.5
A Google user,Mast,5,0,1.0.5(18),2022-01-14 17:02:14,,,1.0.5(18),mast,Neutral,0.0
A Google user,Nice most help,5,0,1.0.5(18),2022-01-13 22:55:23,,,1.0.5(18),nice most help,Positive,0.55
A Google user,Nice,5,0,1.0.5(18),2022-01-13 08:12:24,,,1.0.5(18),nice,Positive,0.6
A Google user,Good,5,0,1.0.5(18),2022-01-13 06:16:35,,,1.0.5(18),good,Positive,0.7
A Google user,Nice app. But keep improve it with best UI.,5,1,1.0.5(18),2022-01-12 14:56:39,,,1.0.5(18),nice app but keep improve it with best ui,Positive,0.8
A Google user,"Nice App, helpful",5,0,1.0.5(18),2022-01-12 13:59:27,,,1.0.5(18),nice app helpful,Positive,0.6
A Google user,Keep it up,5,0,1.0.5(18),2022-01-12 08:06:37,,,1.0.5(18),keep it up,Neutral,0.0
A Google user,Very nice,5,0,1.0.5(18),2022-01-11 03:57:16,,,1.0.5(18),very nice,Positive,0.78
A Google user,Supet,5,0,1.0.5(18),2022-01-11 00:41:39,,,1.0.5(18),supet,Neutral,0.0
A Google user,Nice app,5,0,1.0.2,2022-01-10 13:57:33,,,1.0.2,nice app,Positive,0.6
A Google user,Nice,5,0,1.0.5(18),2022-01-09 13:31:40,,,1.0.5(18),nice,Positive,0.6
A Google user,Good,5,0,1.0.5(18),2022-01-09 10:12:52,,,1.0.5(18),good,Positive,0.7
A Google user,Excellent Keep It Up,5,0,1.0.5(18),2022-01-08 22:45:08,,,1.0.5(18),excellent keep it up,Positive,1.0
A Google user,Faboulous,5,0,1.0.5(18),2022-01-08 22:11:25,,,1.0.5(18),faboulous,Neutral,0.0
A Google user,Trustworthy fuel,5,0,1.0.5(18),2022-01-08 20:07:57,,,1.0.5(18),trustworthy fuel,Neutral,0.0
A Google user,Super,5,0,1.0.5(18),2022-01-08 19:11:23,,,1.0.5(18),super,Positive,0.3333333333333333
A Google user,good,5,0,1.0.5(18),2022-01-08 17:45:17,,,1.0.5(18),good,Positive,0.7
A Google user,Best,5,0,1.0.5(18),2022-01-08 16:20:29,,,1.0.5(18),best,Positive,1.0
A Google user,Good services and honour able shell Asia app,5,1,1.0.4(17),2022-01-08 07:13:18,,,1.0.4(17),good services and honour able shell asia app,Positive,0.6
A Google user,Good,5,0,1.0.5(18),2022-01-07 16:49:23,,,1.0.5(18),good,Positive,0.7
A Google user,Very good application,5,0,1.0.5(18),2022-01-07 15:06:17,,,1.0.5(18),very good application,Positive,0.9099999999999999
A Google user,Good service,5,0,1.0.5(18),2022-01-07 14:03:29,,,1.0.5(18),good service,Positive,0.7
A Google user,Good,5,0,1.0.5(18),2022-01-07 10:47:49,,,1.0.5(18),good,Positive,0.7
A Google user,Guud,5,0,1.0.5(18),2022-01-06 10:35:37,,,1.0.5(18),guud,Neutral,0.0
A Google user,Nice,5,0,1.0.5(18),2022-01-05 11:48:27,,,1.0.5(18),nice,Positive,0.6
A Google user,"Kenapa aplikasi Shell di kasih rating 1? Gara"" ga ada fiture oli? Lah iya kaya gitu aja sampai ngerusak rating aplikasi. Malu Napa udh nuyul trs di kasih rating 1, iri banget sama yg udh dapet awokawokawok",5,0,1.0.5(18),2022-01-04 16:40:45,,,1.0.5(18),kenapa aplikasi shell di kasih rating gara ga ada fiture oli lah iya kaya gitu aja sampai ngerusak rating aplikasi malu napa udh nuyul trs di kasih rating iri banget sama yg udh dapet awokawokawok,Neutral,0.0
A Google user,Please One Feature add. Transfer Point to Other account,5,0,1.0.5(18),2022-01-04 13:12:35,,,1.0.5(18),please one feature add transfer point to other account,Negative,-0.125
A Google user,Good,5,0,1.0.5(18),2022-01-03 22:04:23,,,1.0.5(18),good,Positive,0.7
A Google user,Happy to use,5,0,1.0.5(18),2022-01-03 19:11:54,,,1.0.5(18),happy to use,Positive,0.8
A Google user,I like Shell Asia,5,0,1.0.5(18),2022-01-03 09:08:26,,,1.0.5(18),i like shell asia,Neutral,0.0
A Google user,Good,5,0,,2022-01-02 22:20:35,,,,good,Positive,0.7
A Google user,Good,5,0,1.0.5(18),2022-01-02 22:05:25,,,1.0.5(18),good,Positive,0.7
A Google user,Nice app,5,0,1.0.5(18),2021-12-31 15:36:33,,,1.0.5(18),nice app,Positive,0.6
A Google user,Super,5,0,1.0.5(18),2021-12-31 12:36:06,,,1.0.5(18),super,Positive,0.3333333333333333
A Google user,Great,5,0,1.0.5(18),2021-12-30 23:14:28,,,1.0.5(18),great,Positive,0.8
A Google user,Awesome,5,0,1.0.3,2021-12-30 11:27:50,,,1.0.3,awesome,Positive,1.0
A Google user,Very good and fantastic app,5,1,1.0.5(18),2021-12-30 11:24:37,,,1.0.5(18),very good and fantastic app,Positive,0.655
A Google user,Good,5,0,1.0.5(18),2021-12-29 21:15:06,,,1.0.5(18),good,Positive,0.7
A Google user,Super,5,0,1.0.5(18),2021-12-29 18:49:54,,,1.0.5(18),super,Positive,0.3333333333333333
A Google user,Nice app,5,0,1.0.5(18),2021-12-29 16:06:54,,,1.0.5(18),nice app,Positive,0.6
A Google user,Super,5,0,1.0.5(18),2021-12-28 22:42:40,,,1.0.5(18),super,Positive,0.3333333333333333
A Google user,Nice,5,0,1.0.5(18),2021-12-28 21:38:18,,,1.0.5(18),nice,Positive,0.6
A Google user,Super 😍😍😍,5,0,1.0.5(18),2021-12-28 19:38:13,,,1.0.5(18),super,Positive,0.3333333333333333
A Google user,Super,5,0,1.0.4(17),2021-12-28 17:59:27,,,1.0.4(17),super,Positive,0.3333333333333333
A Google user,"When I fill petrol on Shell, I like their service.",5,0,1.0.5(18),2021-12-28 11:57:35,,,1.0.5(18),when i fill petrol on shell i like their service,Neutral,0.0
A Google user,Superb,5,0,,2021-12-27 15:28:37,,,,superb,Positive,1.0
A Google user,Nice,5,0,1.0.4(17),2021-12-27 13:56:22,,,1.0.4(17),nice,Positive,0.6
A Google user,Very good service Mi,5,0,1.0.5(18),2021-12-27 13:15:00,,,1.0.5(18),very good service mi,Positive,0.9099999999999999
A Google user,Nice app,5,0,1.0.5(18),2021-12-27 08:30:33,,,1.0.5(18),nice app,Positive,0.6
A Google user,Very co operative staff,5,0,1.0.5(18),2021-12-27 07:04:54,,,1.0.5(18),very co operative staff,Positive,0.2
A Google user,Easy to use and more simple,5,2,1.0.5(18),2021-12-27 05:59:12,,,1.0.5(18),easy to use and more simple,Positive,0.3111111111111111
A Google user,Thank you very much,5,0,1.0.5(18),2021-12-27 00:00:08,,,1.0.5(18),thank you very much,Positive,0.26
A Google user,Good serves and customer executive respect and tret safety allwas good,5,0,,2021-12-26 22:50:44,,,,good serves and customer executive respect and tret safety allwas good,Positive,0.7
A Google user,Nice,5,0,1.0.5(18),2021-12-26 21:14:52,,,1.0.5(18),nice,Positive,0.6
A Google user,ViP,5,0,,2021-12-26 01:41:37,,,,vip,Neutral,0.0
A Google user,Nice app for cooking,5,0,,2021-12-25 19:10:41,,,,nice app for cooking,Positive,0.6
A Google user,Nice 👍,5,0,1.0.5(18),2021-12-25 18:50:51,,,1.0.5(18),nice,Positive,0.6
A Google user,Nice she'll go app,5,0,,2021-12-25 18:47:34,,,,nice shell go app,Positive,0.6
A Google user,Super,5,0,1.0.5(18),2021-12-25 15:53:11,,,1.0.5(18),super,Positive,0.3333333333333333
A Google user,Good app,5,1,1.0.5(18),2021-12-25 15:40:25,,,1.0.5(18),good app,Positive,0.7
A Google user,Super,5,0,1.0.5(18),2021-12-25 14:41:59,,,1.0.5(18),super,Positive,0.3333333333333333
A Google user,Ecalants service and Care for as well safety covid care responsible,5,1,1.0.5(18),2021-12-25 12:42:34,,,1.0.5(18),ecalants service and care for as well safety covid care responsible,Positive,0.2
A Google user,Fruitful,5,0,1.0.5(18),2021-12-25 12:06:46,,,1.0.5(18),fruitful,Neutral,0.0
A Google user,Osam,5,0,1.0.5(18),2021-12-25 07:56:33,,,1.0.5(18),osam,Neutral,0.0
A Google user,mntap,5,0,1.0.5(18),2021-12-25 01:05:04,,,1.0.5(18),mntap,Neutral,0.0
A Google user,Sangat bagus,5,0,1.0.5(18),2021-12-24 23:30:19,,,1.0.5(18),sangat bagus,Neutral,0.0
A Google user,Super,5,0,1.0.5(18),2021-12-24 18:52:14,,,1.0.5(18),super,Positive,0.3333333333333333
A Google user,Awesome,5,0,1.0.5(18),2021-12-24 16:41:10,,,1.0.5(18),awesome,Positive,1.0
A Google user,Wonderful,5,0,1.0.5(18),2021-12-24 16:30:15,,,1.0.5(18),wonderful,Positive,1.0
A Google user,Good,5,0,,2021-12-24 14:12:10,,,,good,Positive,0.7
A Google user,Nice,5,0,1.0.5(18),2021-12-24 11:09:43,,,1.0.5(18),nice,Positive,0.6
A Google user,Good,5,0,1.0.5(18),2021-12-24 09:05:45,,,1.0.5(18),good,Positive,0.7
A Google user,Chadhapur 1 Vijay good sarvice,5,0,1.0.5(18),2021-12-24 02:00:29,,,1.0.5(18),chadhapur vijay good sarvice,Positive,0.7
A Google user,Nice loyalty rewards,5,0,,2021-12-23 22:08:11,,,,nice loyalty rewards,Positive,0.6
A Google user,TyhHu,5,0,,2021-12-23 21:09:26,,,,tyhhu,Neutral,0.0
A Google user,Good app,5,0,1.0.5(18),2021-12-23 20:39:47,,,1.0.5(18),good app,Positive,0.7
A Google user,Supar,5,0,1.0.5(18),2021-12-23 20:19:33,,,1.0.5(18),supar,Neutral,0.0
A Google user,Really appreciate your offer thank you for giving this type of offers,5,0,1.0.5(18),2021-12-23 16:13:29,,,1.0.5(18),really appreciate your offer thank you for giving this type of offers,Positive,0.15000000000000002
A Google user,Good,5,0,1.0.5(18),2021-12-22 22:44:45,,,1.0.5(18),good,Positive,0.7
A Google user,VERYY GOOD APP,5,0,1.0.5(18),2021-12-22 19:39:38,,,1.0.5(18),veryy good app,Positive,0.7
A Google user,Good,5,0,1.0.4(17),2021-12-22 19:00:59,,,1.0.4(17),good,Positive,0.7
A Google user,Keren .. sering sering,5,0,1.0.5(18),2021-12-22 16:44:58,,,1.0.5(18),keren sering sering,Neutral,0.0
A Google user,Good,5,0,1.0.5(18),2021-12-22 00:27:23,,,1.0.5(18),good,Positive,0.7
A Google user,QUEALITY SERVICE..,5,0,1.0.5(18),2021-12-21 21:47:37,,,1.0.5(18),queality service,Neutral,0.0
A Google user,VISHAL,5,0,1.0.5(18),2021-12-21 20:51:29,,,1.0.5(18),vishal,Neutral,0.0
A Google user,Good,5,0,1.0.4(17),2021-12-21 11:32:10,,,1.0.4(17),good,Positive,0.7
A Google user,Very innonative application,5,1,1.0.5(18),2021-12-21 09:05:46,,,1.0.5(18),very innonative application,Positive,0.2
A Google user,Utsav gevariya,5,0,,2021-12-20 22:36:14,,,,utsav gevariya,Neutral,0.0
A Google user,Osama,5,0,1.0.5(18),2021-12-20 21:30:47,,,1.0.5(18),osama,Neutral,0.0
A Google user,"keren bgt akhirnya shell meluncurkan inovasi yang lebih memudahkan lagi untuk customer 🤩 yang udah download shell asia, yuk mampir ke shell jombang bintaro 🙌🏻",5,0,1.0.5(18),2021-12-20 21:07:08,,,1.0.5(18),keren bgt akhirnya shell meluncurkan inovasi yang lebih memudahkan lagi untuk customer yang udah download shell asia yuk mampir ke shell jombang bintaro,Neutral,0.0
A Google user,Avsome,5,0,1.0.4(17),2021-12-20 19:07:26,,,1.0.4(17),avsome,Neutral,0.0
A Google user,Good app,5,0,,2021-12-20 17:22:09,,,,good app,Positive,0.7
A Google user,Best app in our lifestyle,5,0,1.0.5(18),2021-12-20 14:18:12,,,1.0.5(18),best app in our lifestyle,Positive,1.0
A Google user,Super,5,0,1.0.5(18),2021-12-20 13:41:13,,,1.0.5(18),super,Positive,0.3333333333333333
A Google user,Like,5,0,1.0.5(18),2021-12-19 15:39:11,,,1.0.5(18),like,Neutral,0.0
A Google user,Nice experience,5,0,1.0.5(18),2021-12-19 13:09:12,,,1.0.5(18),nice experience,Positive,0.6
A Google user,Gud,5,0,1.0.4(17),2021-12-19 11:11:34,,,1.0.4(17),gud,Neutral,0.0
A Google user,Excellent,5,0,1.0.5(18),2021-12-16 18:46:11,,,1.0.5(18),excellent,Positive,1.0
A Google user,GO SHELL....i love it,5,1,1.0.5(18),2021-12-15 21:39:40,,,1.0.5(18),go shelli love it,Positive,0.5
A Google user,Nice app,5,0,1.0.5(18),2021-12-15 20:18:34,,,1.0.5(18),nice app,Positive,0.6
A Google user,Nice,5,0,1.0.5(18),2021-12-15 18:17:34,,,1.0.5(18),nice,Positive,0.6
A Google user,Nice petrol pump,5,0,1.0.5(18),2021-12-15 15:13:09,,,1.0.5(18),nice petrol pump,Positive,0.6
A Google user,Good job chanadhapur 1 shell all employees,5,0,1.0.5(18),2021-12-15 00:08:09,,,1.0.5(18),good job chanadhapur shell all employees,Positive,0.7
A Google user,Nice app,5,0,1.0.5(18),2021-12-14 19:04:11,,,1.0.5(18),nice app,Positive,0.6
A Google user,"just new here but always use shell gasoline because smartclub card will be changed, gonna update later",5,0,1.0.5(18),2021-12-14 12:57:04,,,1.0.5(18),just new here but always use shell gasoline because smartclub card will be changed gonna update later,Neutral,0.06818181818181818
A Google user,Excellent application.,5,0,,2021-12-13 20:34:41,,,,excellent application,Positive,1.0
A Google user,Nice app,5,0,1.0.5(18),2021-12-13 20:22:28,,,1.0.5(18),nice app,Positive,0.6
A Google user,Good,5,0,,2021-12-13 10:14:31,,,,good,Positive,0.7
A Google user,Very good and best ... ....,5,0,1.0.5(18),2021-12-13 06:41:21,,,1.0.5(18),very good and best,Positive,0.955
A Google user,The best in all,5,0,1.0.4(17),2021-12-12 23:04:46,,,1.0.4(17),the best in all,Positive,1.0
A Google user,Good,5,0,1.0.3,2021-12-12 22:26:29,,,1.0.3,good,Positive,0.7
A Google user,Good,5,0,1.0.5(18),2021-12-12 19:16:27,,,1.0.5(18),good,Positive,0.7
A Google user,Best fuel pump in Ahmedabad near hira bhai tower Maninagar Ahmedabad Gujarat,5,0,,2021-12-12 17:57:57,,,,best fuel pump in ahmedabad near hira bhai tower maninagar ahmedabad gujarat,Positive,0.55
A Google user,Here we have points options And super genuine service,5,0,1.0.5(18),2021-12-12 13:21:08,,,1.0.5(18),here we have points options and super genuine service,Positive,0.3666666666666667
A Google user,Good,5,0,1.0.5(18),2021-12-11 19:36:50,,,1.0.5(18),good,Positive,0.7
A Google user,"I like use this app. More efficient. And I got a bonus point. Good job and thank you, Shell!",5,1,1.0.5(18),2021-12-11 14:50:23,,,1.0.5(18),i like use this app more efficient and i got a bonus point good job and thank you shell,Positive,0.6
A Google user,Emejing,5,0,1.0.5(18),2021-12-10 16:42:28,,,1.0.5(18),emejing,Neutral,0.0
A Google user,Good,5,0,1.0.5(18),2021-12-10 15:41:35,,,1.0.5(18),good,Positive,0.7
A Google user,Nice,5,0,1.0.5(18),2021-12-09 14:58:42,,,1.0.5(18),nice,Positive,0.6
A Google user,"Your caretakers at Bunk greet us with VANAKKAM at first & they are very kind,sincere, systematic with pleasing smile. That is why I am visiting Shell & getting the feeling of our own bunk.Further the Power Diesel gives addl.kms. and I like to buy your Power Diesel.",5,0,1.0.4(17),2021-12-08 14:46:42,,,1.0.4(17),your caretakers at bunk greet us with vanakkam at first they are very kindsincere systematic with pleasing smile that is why i am visiting shell getting the feeling of our own bunkfurther the power diesel gives addlkms and i like to buy your power diesel,Positive,0.3375
A Google user,Good .Good milage and good service.,5,0,1.0.5(18),2021-12-08 14:06:02,,,1.0.5(18),good good milage and good service,Positive,0.6999999999999998
A Google user,Very nice 👍👍👍🙂,5,0,1.0.4(17),2021-12-08 11:56:51,,,1.0.4(17),very nice,Positive,0.78
A Google user,Good,5,0,1.0.5(18),2021-12-08 10:34:15,,,1.0.5(18),good,Positive,0.7
A Google user,Best more metter than other petroleum. Highly recommended.,5,0,1.0.5(18),2021-12-08 10:10:15,,,1.0.5(18),best more metter than other petroleum highly recommended,Positive,0.38375
A Google user,Mere 2000points cut gaye par scan nahi ho raha shell pump par muje 100rs dena pada,5,0,1.0.5(18),2021-12-08 09:56:26,,,1.0.5(18),mere points cut gaye par scan nahi ho raha shell pump par muje rs dena pada,Negative,-0.5
A Google user,good fuel,5,0,1.0.5(18),2021-12-08 09:54:50,,,1.0.5(18),good fuel,Positive,0.7
A Google user,Good Service 🙂 and good petrol Quality,5,0,1.0.5(18),2021-12-08 09:49:25,,,1.0.5(18),good service and good petrol quality,Positive,0.7
A Google user,good,5,0,1.0.4(17),2021-12-08 09:43:04,,,1.0.4(17),good,Positive,0.7
A Google user,"Discount getting started with some terms but great work by Shell, Thank you for best support... 1% discount offer is not received although showing in app till this month end. How to faith & believe on Shell?",5,0,1.0.5(18),2021-12-08 09:38:17,"Hello, thank you for raising this concern. We would like to hear more about this. Please contact us at goplusindia@shell.com; +91 44 30991103; +91 44 43442650.",2021-10-26 17:10:59,1.0.5(18),discount getting started with some terms but great work by shell thank you for best support discount offer is not received although showing in app till this month end how to faith believe on shell,Positive,0.9
